fight_id,event_name,event_date,location,venue,fighter1,fighter2,winner,method,round,time,weight_class,title_fight,gender,num_rounds,fighter1_height,fighter1_weight,fighter1_reach,fighter1_stance,fighter1_age,fighter1_dob,fighter2_height,fighter2_weight,fighter2_reach,fighter2_stance,fighter2_age,fighter2_dob,fighter1_sig_strikes_pm,fighter1_sig_strikes_acc,fighter1_sig_strikes_abs_pm,fighter1_sig_strikes_def,fighter1_takedown_avg,fighter1_takedown_acc,fighter1_takedown_def,fighter1_sub_avg,fighter2_sig_strikes_pm,fighter2_sig_strikes_acc,fighter2_sig_strikes_abs_pm,fighter2_sig_strikes_def,fighter2_takedown_avg,fighter2_takedown_acc,fighter2_takedown_def,fighter2_sub_avg,fighter1_wins,fighter1_losses,fighter1_draws,fighter1_win_streak,fighter1_lose_streak,fighter1_ko_wins,fighter1_sub_wins,fighter1_dec_wins,fighter2_wins,fighter2_losses,fighter2_draws,fighter2_win_streak,fighter2_lose_streak,fighter2_ko_wins,fighter2_sub_wins,fighter2_dec_wins,fighter1_odds,fighter2_odds,favorite,underdog,betting_outcome,fighter1_rank,fighter2_rank,data_source,ppv_buys,attendance,bonus_type
49a835bd6dee,,2013-10-09,"Barueri, Sao Paulo, Brazil",,Rousimar Palhares,Mike Pierce,Rousimar Palhares,SUB,1.0,0:31,Welterweight,False,MALE,3,172.72,170.0,180.34,Orthodox,33,,172.72,170.0,177.8,Orthodox,33,,11.9091,0.339,,,1.2727,0.393,,1.2727,33.1667,0.462,,,2.5,0.338,,0.25,7,4,0,0,2,0,5,2,9,3,0,4,0,3,1,5,210.0,-230.0,,,,,,ufc_master,,,
34d55cf93dd0,,2013-10-09,"Barueri, Sao Paulo, Brazil",,Demian Maia,Jake Shields,Jake Shields,DEC,5.0,5:00,Welterweight,False,MALE,5,185.42,170.0,182.88,Southpaw,35,,182.88,170.0,182.88,Orthodox,34,,18.3125,0.509,,,2.25,0.358,,1.0625,51.6667,0.388,,,1.5,0.128,,0.0,12,4,0,3,0,1,6,5,3,3,0,1,0,0,0,3,-355.0,295.0,,,,,,ufc_master,,,
f4dd96a3a49d,,2013-10-09,"Barueri, Sao Paulo, Brazil",,Ildemar Alcantara,Igor Araujo,Igor Araujo,DEC,3.0,5:00,Welterweight,False,MALE,3,187.96,185.0,198.12,Orthodox,30,,185.42,170.0,195.58,Orthodox,32,,28.5,0.37,,,2.5,0.83,,1.5,,,,,,,,,2,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,-345.0,315.0,,,,,,ufc_master,,,
259df3401e22,,2013-10-09,"Barueri, Sao Paulo, Brazil",,Alan Patrick,Garett Whiteley,Alan Patrick,KO/TKO,1.0,3:54,Lightweight,False,MALE,3,180.34,155.0,187.96,Southpaw,30,,182.88,155.0,182.88,Orthodox,32,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-255.0,215.0,,,,,,ufc_master,,,
b13242ba0c47,,2013-10-09,"Barueri, Sao Paulo, Brazil",,Raphael Assuncao,TJ Dillashaw,Raphael Assuncao,DEC,3.0,5:00,Bantamweight,False,MALE,3,165.1,135.0,167.64,Orthodox,31,,167.64,125.0,170.18,Orthodox,27,,35.0,0.458,,,1.2,0.194,,0.2,28.2,0.4,,,1.6,0.414,,1.2,4,1,0,4,0,1,1,2,4,1,0,4,0,2,1,1,210.0,-230.0,,,,,,ufc_master,,,
79a9235c17a5,,2013-10-09,"Barueri, Sao Paulo, Brazil",,Yan Cabral,David Mitchell,Yan Cabral,DEC,3.0,5:00,Welterweight,False,MALE,3,180.34,155.0,185.42,Orthodox,30,,182.88,170.0,193.04,Orthodox,33,,,,,,,,,,28.25,0.415,,,0.75,0.29,,2.0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,1,-310.0,280.0,,,,,,ufc_master,,,
6d55c5b5a98a,,2013-10-09,"Barueri, Sao Paulo, Brazil",,Iliarde Santos,Chris Cariaso,Chris Cariaso,KO/TKO,2.0,4:31,Flyweight,False,MALE,3,165.1,125.0,167.64,Orthodox,33,,160.02,125.0,160.02,Southpaw,32,,23.0,0.275,,,0.5,0.07,,0.0,47.8571,0.459,,,1.1429,0.416,,0.2857,0,2,0,0,2,0,0,0,4,3,0,0,2,0,0,4,-345.0,315.0,,,,,,ufc_master,,,
91c31677aa69,,2013-10-19,"Houston, Texas, USA",,Cain Velasquez,Junior Dos Santos,Cain Velasquez,KO/TKO,5.0,3:09,Heavyweight,True,MALE,5,185.42,240.0,195.58,Orthodox,31,,193.04,238.0,195.58,Orthodox,29,,41.5455,0.595,,,2.4545,0.435,,0.1818,49.0,0.535,,,0.3636,0.227,,0.0,10,1,0,3,0,8,0,2,10,1,0,1,0,8,0,2,-200.0,185.0,,,,,,ufc_master,,,
e9b6c5a7ddc1,,2013-10-19,"Houston, Texas, USA",,Daniel Cormier,Roy Nelson,Daniel Cormier,DEC,3.0,5:00,Heavyweight,False,MALE,3,180.34,235.0,182.88,Orthodox,34,,182.88,263.0,182.88,Orthodox,37,,59.0,0.61,,,0.0,0.0,,0.0,18.6,0.392,,,0.3,0.15,,0.1,1,0,0,1,0,0,0,1,6,4,0,0,1,6,0,0,-500.0,435.0,,,,,,ufc_master,,,
d5536a4727b1,,2013-10-19,"Houston, Texas, USA",,Gilbert Melendez,Diego Sanchez,Gilbert Melendez,DEC,3.0,5:00,Lightweight,False,MALE,3,175.26,145.0,185.42,Orthodox,31,,177.8,170.0,182.88,Southpaw,31,,43.0,0.22,,,1.0,1.0,,0.0,36.2778,0.401,,,1.3333,0.295,,0.7778,0,1,0,0,1,0,0,0,13,5,0,1,0,5,0,8,-545.0,465.0,,,,,,ufc_master,,,
d1ca7ac211d1,,2013-10-19,"Houston, Texas, USA",,John Dodson,Darrell Montague,John Dodson,KO/TKO,1.0,4:13,Flyweight,False,MALE,3,160.02,135.0,167.64,Orthodox,29,,167.64,125.0,170.18,Southpaw,25,,44.25,0.32,,,0.75,0.188,,0.0,,,,,,,,,3,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,-400.0,355.0,,,,,,ufc_master,,,
3a26ee1fd84f,,2013-10-19,"Houston, Texas, USA",,Tim Boetsch,CB Dollaway,Tim Boetsch,DEC,3.0,5:00,Middleweight,False,MALE,3,182.88,185.0,187.96,Orthodox,32,,187.96,185.0,193.04,Orthodox,30,,31.3333,0.511,,,1.5,0.228,,0.6667,17.2727,0.44,,,2.0909,0.512,,0.8182,7,5,0,0,2,3,0,4,7,4,0,2,0,1,2,4,-145.0,135.0,,,,,,ufc_master,,,
94010d9efb53,,2013-10-19,"Houston, Texas, USA",,Gabriel Gonzaga,Shawn Jordan,Gabriel Gonzaga,KO/TKO,1.0,1:33,Heavyweight,False,MALE,3,187.96,242.0,193.04,Orthodox,34,,182.88,260.0,190.5,Southpaw,28,,12.875,0.573,,,1.125,0.506,,0.625,32.75,0.54,,,0.5,0.25,,0.0,10,6,0,1,0,6,4,0,3,1,0,2,0,3,0,0,135.0,-155.0,,,,,,ufc_master,,,
8ec13a40dcd7,,2013-10-19,"Houston, Texas, USA",,George Sotiropoulos,KJ Noons,KJ Noons,DEC,3.0,5:00,Lightweight,False,MALE,3,177.8,155.0,180.34,Orthodox,36,,177.8,155.0,182.88,Orthodox,30,,23.1,0.329,,,1.6,0.394,,1.2,42.0,0.34,,,0.0,0.0,,0.0,7,3,0,0,3,1,4,2,0,1,0,0,1,0,0,0,135.0,-145.0,,,,,,ufc_master,,,
255565e18fa6,,2013-10-19,"Houston, Texas, USA",,TJ Waldburger,Adlan Amagov,Adlan Amagov,KO/TKO,1.0,3:00,Welterweight,False,MALE,3,180.34,170.0,190.5,Orthodox,25,,187.96,170.0,193.04,Orthodox,26,,13.0,0.62,,,2.0,0.633,,3.0,38.0,0.38,,,6.0,0.6,,0.0,4,2,0,1,0,0,3,1,1,0,0,1,0,0,0,1,175.0,-190.0,,,,,,ufc_master,,,
fb1393248779,,2013-10-19,"Houston, Texas, USA",,Tony Ferguson,Mike Rio,Tony Ferguson,SUB,1.0,1:52,Lightweight,False,MALE,3,180.34,155.0,193.04,Orthodox,29,,177.8,155.0,180.34,Orthodox,32,,39.5,0.358,,,0.75,0.415,,0.25,17.5,0.445,,,2.5,0.345,,0.5,3,1,0,0,1,1,0,1,1,1,0,0,1,0,1,0,-420.0,375.0,,,,,,ufc_master,,,
008032e2fc4b,,2013-10-19,"Houston, Texas, USA",,Jeremy Larsen,Andre Fili,Andre Fili,KO/TKO,2.0,0:53,Featherweight,False,MALE,3,177.8,145.0,177.8,Orthodox,29,,180.34,145.0,187.96,Orthodox,23,,32.5,0.46,,,1.0,0.14,,0.0,,,,,,,,,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,185.0,-200.0,,,,,,ufc_master,,,
a3764cf72ad3,,2013-10-19,"Houston, Texas, USA",,Dustin Pague,Kyoji Horiguchi,Kyoji Horiguchi,KO/TKO,2.0,3:51,Bantamweight,False,MALE,3,175.26,135.0,187.96,Orthodox,26,,165.1,125.0,167.64,Orthodox,23,,17.4,0.566,,,0.6,0.4,,1.8,,,,,,,,,1,4,0,0,3,0,1,0,0,0,0,0,0,0,0,0,135.0,-145.0,,,,,,ufc_master,,,
d8fdc874aff0,,2013-10-19,"Houston, Texas, USA",,Nate Marquardt,Hector Lombard,Hector Lombard,KO/TKO,1.0,1:48,Welterweight,False,MALE,3,182.88,185.0,187.96,Orthodox,34,,175.26,185.0,180.34,Southpaw,35,,26.5333,0.53,,,1.8,0.53,,0.8667,31.6667,0.45,,,0.6667,0.167,,0.0,10,5,0,0,1,4,2,4,1,2,0,0,1,1,0,0,170.0,-185.0,,,,,,ufc_master,,,
5b5a13e29f01,,2013-10-26,"Manchester, England, United Kingdom",,Alessio Sakara,Nico Musoke,Nico Musoke,,,,Middleweight,False,MALE,3,182.88,185.0,182.88,Orthodox,32,,182.88,170.0,190.5,Orthodox,27,,19.9286,0.469,,,0.7143,0.107,,0.0,,,,,,,,,6,8,0,0,3,4,0,2,0,0,0,0,0,0,0,0,-175.0,165.0,,,,,,ufc_master,,,
c2abb251eb66,,2013-10-26,"Manchester, England, United Kingdom",,Lyoto Machida,Mark Munoz,Lyoto Machida,KO/TKO,1.0,3:10,Middleweight,False,MALE,5,185.42,185.0,187.96,Southpaw,35,,182.88,185.0,182.88,Orthodox,35,,32.8667,0.562,,,0.8667,0.377,,0.5333,32.3636,0.455,,,1.7273,0.278,,0.4545,11,4,0,0,1,4,1,6,8,3,0,1,0,4,0,4,-380.0,340.0,,,,,,ufc_master,,,
61763dc5a985,,2013-10-26,"Manchester, England, United Kingdom",,Jimi Manuwa,Ryan Jimmo,Jimi Manuwa,KO/TKO,2.0,4:41,Light Heavyweight,False,MALE,3,185.42,205.0,200.66,Orthodox,33,,185.42,205.0,185.42,Orthodox,31,,35.5,0.59,,,1.5,0.5,,0.5,33.6667,0.81,,,0.3333,0.167,,0.0,2,0,0,2,0,0,0,0,2,1,0,1,0,1,0,1,-150.0,140.0,,,,,,ufc_master,,,
299c07ec2692,,2013-10-26,"Manchester, England, United Kingdom",,Norman Parke,Jon Tuck,Norman Parke,DEC,3.0,5:00,Lightweight,False,MALE,3,180.34,155.0,177.8,Southpaw,26,,180.34,155.0,185.42,Orthodox,29,,55.0,0.475,,,4.0,0.405,,0.0,36.0,0.43,,,0.0,0.0,,2.0,2,0,0,2,0,0,0,2,1,0,0,1,0,0,0,1,-175.0,165.0,,,,,,ufc_master,,,
93dbbaacd8f8,,2013-10-26,"Manchester, England, United Kingdom",,Phil Harris,John Lineker,John Lineker,KO/TKO,1.0,2:51,Flyweight,False,MALE,3,162.56,125.0,162.56,Orthodox,30,,160.02,135.0,170.18,Orthodox,23,,21.5,0.195,,,1.5,0.83,,0.0,57.75,0.403,,,0.5,0.25,,0.0,1,1,0,1,0,0,0,1,3,1,0,3,0,2,0,1,375.0,-420.0,,,,,,ufc_master,,,
4f6aa71da6ab,,2013-10-26,"Manchester, England, United Kingdom",,Jimy Hettes,Rob Whiteford,Jimy Hettes,,,,Featherweight,False,MALE,3,175.26,145.0,180.34,Southpaw,26,,175.26,145.0,175.26,Southpaw,30,,56.6667,0.49,,,6.0,0.44,,1.3333,,,,,,,,,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,-440.0,390.0,,,,,,ufc_master,,,
c8fab4ca3653,,2013-10-26,"Manchester, England, United Kingdom",,Luke Barnatt,Andrew Craig,Luke Barnatt,SUB,2.0,2:12,Middleweight,False,MALE,3,198.12,185.0,195.58,Orthodox,25,,185.42,170.0,193.04,Orthodox,27,,113.0,0.48,,,1.0,0.5,,1.0,35.75,0.518,,,0.75,0.29,,0.0,1,0,0,1,0,0,0,1,3,1,0,1,0,1,0,2,185.0,-200.0,,,,,,ufc_master,,,
88c2412d0d04,,2013-10-26,"Manchester, England, United Kingdom",,Rosi Sexton,Jessica Andrade,Jessica Andrade,DEC,3.0,5:00,Women's Bantamweight,False,FEMALE,3,160.02,135.0,160.02,Orthodox,36,,154.94,115.0,157.48,Orthodox,22,,34.0,0.55,,,1.0,0.5,,0.0,10.0,0.66,,,1.0,1.0,,1.0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,110.0,-120.0,,,,,,ufc_master,,,
1097aefb754f,,2013-10-26,"Manchester, England, United Kingdom",,Andy Ogle,Cole Miller,Cole Miller,DEC,3.0,5:00,Featherweight,False,MALE,3,172.72,145.0,175.26,Orthodox,24,,185.42,145.0,187.96,Orthodox,29,,35.5,0.47,,,1.5,0.545,,0.0,30.9286,0.308,,,0.3571,0.175,,1.5,1,1,0,1,0,0,0,1,8,6,0,0,1,1,6,1,185.0,-200.0,,,,,,ufc_master,,,
b78c3c47e9e7,,2013-10-26,"Manchester, England, United Kingdom",,Al Iaquinta,Piotr Hallmann,Al Iaquinta,DEC,3.0,5:00,Lightweight,False,MALE,3,177.8,155.0,177.8,Orthodox,26,,175.26,155.0,180.34,Orthodox,26,,44.0,0.475,,,2.0,0.5,,0.0,42.0,0.48,,,2.0,1.0,,1.0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,-160.0,150.0,,,,,,ufc_master,,,
677d862aafb9,,2013-10-26,"Manchester, England, United Kingdom",,Bradley Scott,Michael Kuiper,Bradley Scott,,,,Middleweight,False,MALE,3,185.42,170.0,193.04,Orthodox,24,,182.88,185.0,185.42,Orthodox,24,,55.0,0.32,,,1.0,0.2,,0.0,33.3333,0.513,,,1.3333,0.5,,0.0,0,1,0,0,1,0,0,0,1,2,0,0,1,1,0,0,295.0,-325.0,,,,,,ufc_master,,,
d8c48ca7497d,,2013-11-06,"Fort Campbell, Kentucky, USA",,Colton Smith,Michael Chiesa,Michael Chiesa,SUB,2.0,1:41,Lightweight,False,MALE,3,182.88,155.0,180.34,Orthodox,26,,185.42,170.0,190.5,Southpaw,25,,24.0,0.595,,,3.5,0.215,,1.0,12.6667,0.383,,,1.3333,0.31,,1.0,1,1,0,0,1,0,0,1,2,1,0,0,1,0,2,0,110.0,-120.0,,,,,,ufc_master,,,
4c12ef9b932b,,2013-11-06,"Fort Campbell, Kentucky, USA",,Tim Kennedy,Rafael Natal,Tim Kennedy,KO/TKO,1.0,4:40,Middleweight,False,MALE,5,180.34,185.0,187.96,Orthodox,34,,182.88,185.0,193.04,Orthodox,30,,54.0,0.58,,,2.0,0.5,,0.0,40.625,0.494,,,2.5,0.346,,0.875,1,0,0,1,0,0,0,1,5,3,0,3,0,0,1,4,-380.0,340.0,,,,,,ufc_master,,,
27ec61e6662d,,2013-11-06,"Fort Campbell, Kentucky, USA",,Liz Carmouche,Alexis Davis,Alexis Davis,DEC,3.0,5:00,Women's Bantamweight,False,FEMALE,3,167.64,125.0,167.64,Orthodox,29,,167.64,125.0,172.72,Orthodox,29,,27.0,0.63,,,1.5,0.5,,1.0,44.0,0.6,,,0.0,0.0,,3.0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,-190.0,165.0,,,,,,ufc_master,,,
ee3152b84aef,,2013-11-06,"Fort Campbell, Kentucky, USA",,Ronny Markes,Yoel Romero,Yoel Romero,KO/TKO,3.0,1:39,Middleweight,False,MALE,3,185.42,185.0,190.5,Orthodox,25,,182.88,185.0,185.42,Southpaw,36,,35.6667,0.647,,,3.3333,0.497,,0.6667,12.0,1.0,,,0.0,0.0,,0.0,3,0,0,3,0,0,0,3,1,0,0,1,0,1,0,0,145.0,-155.0,,,,,,ufc_master,,,
676d36537cab,,2013-11-06,"Fort Campbell, Kentucky, USA",,Jorge Masvidal,Rustam Khabilov,Rustam Khabilov,DEC,3.0,5:00,Lightweight,False,MALE,3,180.34,170.0,187.96,Orthodox,28,,172.72,155.0,185.42,Orthodox,27,,37.0,0.5,,,3.0,0.375,,1.0,8.0,0.425,,,3.0,0.665,,0.0,2,0,0,2,0,0,1,1,2,0,0,2,0,1,0,0,125.0,-135.0,,,,,,ufc_master,,,
da844fad7837,,2013-11-06,"Fort Campbell, Kentucky, USA",,Bobby Green,James Krause,Bobby Green,KO/TKO,1.0,3:50,Lightweight,False,MALE,3,177.8,155.0,180.34,Orthodox,27,,187.96,170.0,185.42,Orthodox,27,,54.0,0.6,,,1.0,1.0,,1.0,96.0,0.51,,,1.0,0.5,,1.0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,105.0,-115.0,,,,,,ufc_master,,,
26a7f6e93495,,2013-11-06,"Fort Campbell, Kentucky, USA",,Dennis Bermudez,Steven Siler,Dennis Bermudez,DEC,3.0,5:00,Featherweight,False,MALE,3,167.64,155.0,167.64,Orthodox,26,,180.34,145.0,177.8,Orthodox,26,,55.0,0.434,,,2.8,0.564,,1.0,39.3333,0.463,,,0.5,0.123,,1.1667,4,1,0,4,0,0,1,3,5,1,0,2,0,1,1,3,-190.0,175.0,,,,,,ufc_master,,,
cdef7f93e0d2,,2013-11-06,"Fort Campbell, Kentucky, USA",,Amanda Nunes,Germaine de Randamie,Amanda Nunes,KO/TKO,1.0,3:56,Women's Bantamweight,False,FEMALE,3,172.72,145.0,175.26,Orthodox,25,,175.26,135.0,180.34,Orthodox,29,,10.0,0.62,,,2.0,0.66,,0.0,50.0,0.6,,,0.0,0.0,,0.0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,115.0,-125.0,,,,,,ufc_master,,,
813ea9f58f2c,,2013-11-06,"Fort Campbell, Kentucky, USA",,Chris Camozzi,Lorenz Larkin,Lorenz Larkin,DEC,3.0,5:00,Middleweight,False,MALE,3,187.96,185.0,193.04,Orthodox,26,,180.34,170.0,182.88,Orthodox,27,,45.0,0.429,,,0.0,0.0,,0.3333,32.0,0.39,,,0.0,0.0,,0.0,6,3,0,0,1,0,1,4,0,1,0,0,1,0,0,0,375.0,-420.0,,,,,,ufc_master,,,
40f6e8b74374,,2013-11-06,"Fort Campbell, Kentucky, USA",,Neil Magny,Seth Baczynski,Seth Baczynski,DEC,3.0,5:00,Welterweight,False,MALE,3,190.5,170.0,203.2,Orthodox,26,,190.5,170.0,187.96,Orthodox,32,,36.0,0.39,,,2.0,0.4,,0.0,23.8571,0.331,,,0.2857,0.057,,0.7143,1,1,0,0,1,0,0,1,4,3,0,0,2,1,2,1,-145.0,135.0,,,,,,ufc_master,,,
c505f7914142,,2013-11-06,"Fort Campbell, Kentucky, USA",,Derek Brunson,Brian Houston,Derek Brunson,SUB,1.0,0:48,Middleweight,False,MALE,3,185.42,185.0,195.58,Southpaw,29,,187.96,185.0,198.12,Orthodox,32,,41.0,0.31,,,4.0,0.3,,1.0,,,,,,,,,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-170.0,160.0,,,,,,ufc_master,,,
950a1a81922b,,2013-11-06,"Fort Campbell, Kentucky, USA",,George Roop,Francisco Rivera,Francisco Rivera,KO/TKO,2.0,2:20,Bantamweight,False,MALE,3,185.42,135.0,182.88,Orthodox,31,,172.72,135.0,172.72,Orthodox,32,,37.5556,0.358,,,0.5556,0.296,,0.1111,48.25,0.503,,,0.5,0.25,,0.75,4,5,0,2,0,2,0,2,2,2,0,1,0,1,0,1,125.0,-135.0,,,,,,ufc_master,,,
b019c2a45381,,2013-11-09,"Goiania, Goias, Brazil",,Vitor Belfort,Dan Henderson,Vitor Belfort,KO/TKO,1.0,1:17,Light Heavyweight,False,MALE,5,182.88,185.0,187.96,Southpaw,36,,180.34,185.0,187.96,Orthodox,43,,10.5556,0.498,,,0.3333,0.153,,0.4444,38.3,0.484,,,1.4,0.394,,0.5,12,6,0,2,0,9,2,0,6,4,0,0,2,1,0,5,-220.0,200.0,,,,,,ufc_master,,,
56d4299c1849,,2013-11-09,"Goiania, Goias, Brazil",,Cezar Ferreira,Daniel Sarafian,Cezar Ferreira,DEC,3.0,5:00,Middleweight,False,MALE,3,185.42,185.0,198.12,Southpaw,28,,175.26,185.0,185.42,Orthodox,31,,22.5,0.485,,,0.0,0.0,,0.5,23.0,0.63,,,0.5,0.5,,0.5,2,0,0,2,0,0,1,1,1,1,0,1,0,0,1,0,-165.0,155.0,,,,,,ufc_master,,,
7b582f4145f6,,2013-11-09,"Goiania, Goias, Brazil",,Rafael Feijao,Igor Pokrajac,Rafael Feijao,,,,Light Heavyweight,False,MALE,3,185.42,205.0,185.42,Orthodox,33,,182.88,205.0,193.04,Orthodox,34,,24.0,0.39,,,0.0,0.0,,0.0,22.5,0.477,,,0.7,0.241,,0.2,0,1,0,0,1,0,0,0,4,6,0,0,3,2,1,1,-320.0,290.0,,,,,,ufc_master,,,
a9f9a85e1729,,2013-11-09,"Goiania, Goias, Brazil",,Paulo Thiago,Brandon Thatch,Brandon Thatch,KO/TKO,1.0,2:10,Welterweight,False,MALE,3,180.34,170.0,185.42,Orthodox,32,,187.96,170.0,187.96,Switch,28,,17.1,0.338,,,1.2,0.244,,1.2,17.0,0.65,,,1.0,1.0,,0.0,5,5,0,1,0,1,1,3,1,0,0,1,0,1,0,0,325.0,-360.0,,,,,,ufc_master,,,
164d256454a1,,2013-11-09,"Goiania, Goias, Brazil",,Santiago Ponzinibbio,Ryan LaFlare,Ryan LaFlare,DEC,3.0,5:00,Welterweight,False,MALE,3,182.88,170.0,185.42,Orthodox,27,,185.42,170.0,187.96,Southpaw,30,,,,,,,,,,37.0,0.41,,,6.0,0.75,,1.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,105.0,-115.0,,,,,,ufc_master,,,
6113535e67ac,,2013-11-09,"Goiania, Goias, Brazil",,Rony Jason,Jeremy Stephens,Jeremy Stephens,KO/TKO,1.0,0:40,Featherweight,False,MALE,3,170.18,145.0,177.8,Orthodox,29,,172.72,145.0,180.34,Orthodox,27,,29.6667,0.603,,,0.3333,0.333,,0.6667,32.0,0.443,,,1.5,0.364,,0.5625,3,0,0,3,0,1,1,1,8,8,0,1,0,3,0,4,-185.0,170.0,,,,,,ufc_master,,,
5cb55cff97ef,,2013-11-09,"Goiania, Goias, Brazil",,Godofredo Pepey,Sam Sicilia,Sam Sicilia,KO/TKO,1.0,1:42,Featherweight,False,MALE,3,170.18,145.0,185.42,Orthodox,26,,172.72,145.0,170.18,Orthodox,27,,24.0,0.383,,,0.3333,0.167,,0.3333,32.6667,0.337,,,0.6667,0.38,,0.3333,1,2,0,0,1,0,0,1,1,2,0,0,2,1,0,0,-120.0,110.0,,,,,,ufc_master,,,
c8b131970e13,,2013-11-09,"Goiania, Goias, Brazil",,Thiago Perpetuo,Omari Akhmedov,Omari Akhmedov,KO/TKO,1.0,3:31,Middleweight,False,MALE,3,177.8,170.0,180.34,Orthodox,25,,182.88,185.0,185.42,Orthodox,26,,68.0,0.72,,,1.0,0.25,,0.0,,,,,,,,,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,140.0,-150.0,,,,,,ufc_master,,,
0f0774386ce0,,2013-11-09,"Goiania, Goias, Brazil",,Thiago Tavares,Justin Salas,Thiago Tavares,SUB,1.0,2:38,Lightweight,False,MALE,3,170.18,145.0,172.72,Orthodox,29,,172.72,155.0,177.8,Southpaw,31,,20.0769,0.415,,,2.3846,0.438,,1.0,36.3333,0.483,,,2.3333,0.197,,0.0,7,6,0,0,1,1,2,4,2,1,0,1,0,0,0,2,-245.0,225.0,,,,,,ufc_master,,,
e0e967f25e3f,,2013-11-09,"Goiania, Goias, Brazil",,Adriano Martins,Daron Cruickshank,Adriano Martins,SUB,2.0,2:49,Lightweight,False,MALE,3,177.8,155.0,182.88,Southpaw,30,,172.72,155.0,182.88,Switch,28,,,,,,,,,,41.0,0.42,,,1.0,0.2,,0.0,0,0,0,0,0,0,0,0,3,1,0,1,0,1,0,2,130.0,-140.0,,,,,,ufc_master,,,
07c161e83a5c,,2013-11-09,"Goiania, Goias, Brazil",,Jose Maria,Dustin Ortiz,Dustin Ortiz,KO/TKO,3.0,3:19,Flyweight,False,MALE,3,165.1,125.0,165.0,Orthodox,31,,165.1,125.0,165.1,Orthodox,24,,19.0,0.52,,,1.0,0.2,,1.0,,,,,,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-115.0,105.0,,,,,,ufc_master,,,
5a5be56fdadb,,2013-11-16,"Las Vegas, Nevada, USA",,Georges St-Pierre,Johny Hendricks,Georges St-Pierre,DEC,5.0,5:00,Welterweight,True,MALE,5,180.34,185.0,193.04,Orthodox,32,,175.26,185.0,175.26,Southpaw,30,,57.65,0.566,,,4.2,0.74,,1.1,28.3636,0.579,,,3.2727,0.295,,0.4545,18,2,0,11,0,5,2,11,10,1,0,6,0,5,0,5,-192.0,177.0,,,,,,ufc_master,,,
a657e6e245cf,,2013-11-16,"Las Vegas, Nevada, USA",,Rashad Evans,Chael Sonnen,Rashad Evans,KO/TKO,1.0,4:05,Light Heavyweight,False,MALE,3,182.88,205.0,190.5,Orthodox,34,,185.42,205.0,187.96,Southpaw,36,,28.8824,0.373,,,2.8824,0.393,,0.0,31.3077,0.492,,,2.8462,0.472,,0.3077,13,4,0,1,0,5,0,8,7,6,0,1,0,0,2,5,-240.0,220.0,,,,,,ufc_master,,,
01f776a07b00,,2013-11-16,"Las Vegas, Nevada, USA",,Rory MacDonald,Robbie Lawler,Robbie Lawler,DEC,3.0,5:00,Welterweight,False,MALE,3,182.88,170.0,193.04,Orthodox,24,,180.34,170.0,187.96,Southpaw,31,,44.5714,0.503,,,2.1429,0.437,,0.5714,22.0,0.452,,,1.5556,0.611,,0.0,6,1,0,5,0,2,1,3,6,3,0,2,0,4,0,2,-410.0,365.0,,,,,,ufc_master,,,
fe2e0815f3fc,,2013-11-16,"Las Vegas, Nevada, USA",,Josh Koscheck,Tyron Woodley,Tyron Woodley,KO/TKO,1.0,4:38,Welterweight,False,MALE,3,177.8,170.0,185.42,Orthodox,35,,175.26,170.0,187.96,Orthodox,31,,18.7273,0.405,,,1.7727,0.502,,0.3182,37.5,0.655,,,0.0,0.0,,0.0,15,7,0,0,2,6,3,6,1,1,0,0,1,1,0,0,100.0,-110.0,,,,,,ufc_master,,,
082393e7f003,,2013-11-16,"Las Vegas, Nevada, USA",,Tim Elliott,Ali Bagautinov,Ali Bagautinov,DEC,3.0,5:00,Flyweight,False,MALE,3,170.18,135.0,167.64,Southpaw,26,,162.56,125.0,165.1,Orthodox,28,,77.0,0.483,,,4.3333,0.5,,2.0,38.0,0.55,,,3.0,0.6,,1.0,2,1,0,2,0,0,0,2,1,0,0,1,0,1,0,0,-160.0,150.0,,,,,,ufc_master,,,
